Product_ID,Transaction_ID,Purchase_Freq,Avg_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Customer_Age_Days,High_Value_Customer
PROD_52CT7N,TRANS_YKAVP0,10,59.37,Clothing,21,asia,0.7,1259.34,2021-07-18,2023-12-18,Summer,Afternoon,Email Campaign,1710,0
PROD_GP3MI3,TRANS_KHR649,3,199.2,Home,19,south america,0.63,6062.99,2022-04-05,2023-12-24,Summer,Morning,Loyalty Program,1449,1
PROD_C149QR,TRANS_JS7BX4,16,34.47,Sports,55,europe,0.74,1665.45,2020-10-30,2023-04-04,Fall,Evening,Discount,1971,0
PROD_CYZD5Y,TRANS_32C0AH,7,123.85,Sports,34,north america,0.17,1768.68,2022-10-16,2023-03-25,Summer,Afternoon,Discount,1255,0
PROD_HJDA7W,TRANS_HQDS1T,7,48.6,Clothing,65,asia,0.66,4202.54,2020-02-20,2023-05-19,Summer,Morning,Discount,2224,0
PROD_WZZ2TI,TRANS_GNY9A7,12,157.03,Home,80,europe,0.73,3584.13,2020-12-03,2023-09-15,Spring,Afternoon,Discount,1937,0
PROD_24BAU9,TRANS_22DKZJ,1,44.37,Clothing,81,asia,0.98,9803.78,2021-07-07,2023-04-08,Summer,Morning,Discount,1721,1
PROD_RDAR84,TRANS_1OVIV3,18,49.45,Clothing,9,south america,0.43,683.74,2020-08-13,2023-09-25,Winter,Evening,Email Campaign,2049,0
PROD_DJR0HQ,TRANS_MGS8XA,13,123.53,Home,70,asia,0.28,1835.96,2022-11-05,2023-07-01,Winter,Afternoon,Loyalty Program,1235,0
PROD_0N9G6Y,TRANS_4PHN79,15,168.15,Electronics,6,asia,0.87,7703.81,2021-08-15,2023-06-07,Spring,Afternoon,Email Campaign,1682,1
PROD_CXPNXV,TRANS_8C4526,8,132.71,Clothing,11,north america,0.58,2989.55,2021-04-22,2023-02-20,Summer,Afternoon,Email Campaign,1797,0
PROD_N0JQ2S,TRANS_DAU8O2,15,87.55,Home,40,north america,0.49,2544.7,2020-12-19,2023-02-09,Summer,Evening,Email Campaign,1921,0
PROD_91YVSI,TRANS_Q29PWD,6,132.88,Electronics,65,europe,0.6,5374.79,2022-04-05,2023-12-02,Fall,Evening,Email Campaign,1449,1
PROD_C2U811,TRANS_BHYLIH,4,80.99,Sports,85,asia,0.34,7538.85,2020-09-24,2023-08-04,Summer,Morning,Loyalty Program,2007,1
PROD_YMNM7Y,TRANS_YRS72O,5,59.16,Sports,73,south america,0.32,1335.97,2022-08-06,2023-11-01,Summer,Morning,Discount,1326,0
PROD_10LDD6,TRANS_I8FHVZ,10,177.2,Sports,6,north america,0.53,5059.23,2022-12-07,2023-12-21,Summer,Afternoon,Discount,1203,1
PROD_H0DQ0G,TRANS_HGPOP2,11,90.93,Home,15,south america,0.9,5527.27,2021-10-02,2023-04-29,Winter,Morning,Loyalty Program,1634,1
PROD_Q4Z7JP,TRANS_EPCGU7,16,106.48,Sports,21,south america,0.48,8079.5,2022-06-25,2023-07-16,Summer,Afternoon,Discount,1368,1
PROD_BHRI62,TRANS_SHPMXS,17,181.73,Clothing,27,south america,0.17,8513.82,2021-05-06,2023-08-21,Fall,Evening,Loyalty Program,1783,1
PROD_ND4XEC,TRANS_UJ7K1V,2,135.14,Home,72,europe,0.81,5626.88,2022-05-25,2023-05-03,Fall,Afternoon,Discount,1399,1
PROD_1X394N,TRANS_J71QIW,12,123.99,Home,77,europe,0.84,7499.77,2021-03-09,2023-07-21,Fall,Afternoon,Email Campaign,1841,1
PROD_FGEZAZ,TRANS_YBNJ2D,19,105.96,Sports,43,south america,0.9,7663.16,2022-03-18,2023-11-14,Spring,Afternoon,Email Campaign,1467,1
PROD_OLV4LQ,TRANS_VE7S0I,6,168.46,Electronics,70,south america,0.89,5049.11,2022-11-05,2023-07-11,Spring,Evening,Discount,1235,1
PROD_A7S5GV,TRANS_PIW2SY,6,156.04,Home,85,north america,0.78,9360.02,2020-12-11,2023-04-18,Fall,Morning,Email Campaign,1929,1
PROD_DHTH8A,TRANS_X6VYL2,18,198.49,Sports,46,south america,0.68,8343.77,2020-07-03,2023-10-05,Winter,Evening,Loyalty Program,2090,1
PROD_SVKDAP,TRANS_TLB5AJ,3,168.28,Home,40,europe,0.15,4295.71,2022-08-10,2023-02-02,Winter,Evening,Email Campaign,1322,0
PROD_J2J7J2,TRANS_MZ84JV,19,24.13,Electronics,48,asia,0.09,4376.02,2020-10-13,2023-06-25,Fall,Evening,Loyalty Program,1988,0
PROD_7VOZLV,TRANS_VX9DIU,18,20.07,Home,69,europe,0.3,2873.11,2022-04-27,2023-04-19,Summer,Afternoon,Discount,1427,0
PROD_XKS3SC,TRANS_AA8LG7,9,39.12,Electronics,12,north america,0.24,9192.55,2021-11-30,2023-10-20,Fall,Afternoon,Discount,1575,1
PROD_VAJTSD,TRANS_VY6H4K,6,99.61,Electronics,29,north america,0.58,4498.28,2022-10-26,2023-09-05,Winter,Evening,Loyalty Program,1245,0
PROD_1RZROB,TRANS_KKGY2S,1,152.62,Sports,49,north america,0.04,1141.87,2021-09-23,2023-05-22,Spring,Morning,Loyalty Program,1643,0
PROD_I0QJJ6,TRANS_JM3QCD,2,150.7,Home,36,europe,0.29,8826.12,2020-07-07,2023-07-28,Spring,Afternoon,Loyalty Program,2086,1
PROD_XWGZ39,TRANS_EOTXN6,4,141.08,Home,73,asia,0.27,2052.2,2021-09-16,2023-11-05,Fall,Evening,Loyalty Program,1650,0
PROD_A5ULXR,TRANS_1SNLG0,4,151.33,Home,22,north america,0.99,2470.44,2020-03-24,2023-11-05,Fall,Afternoon,Discount,2191,0
PROD_7DMS22,TRANS_GXA7YP,12,177.68,Electronics,66,south america,0.54,8438.86,2021-03-06,2023-09-25,Fall,Morning,Discount,1844,1
PROD_MOQTOG,TRANS_5XBMRY,3,178.24,Clothing,19,north america,0.29,5100.95,2020-03-06,2023-09-16,Summer,Afternoon,Loyalty Program,2209,1
PROD_3MSZXX,TRANS_3YNVDU,5,121.53,Electronics,29,north america,0.76,4729.16,2022-12-18,2023-01-15,Winter,Evening,Discount,1192,0
PROD_4FJNXF,TRANS_EZH8TY,4,186.57,Home,34,south america,0.15,6401.63,2022-07-16,2023-05-16,Summer,Evening,Discount,1347,1
PROD_56TKEA,TRANS_HQR4C3,8,31.73,Home,12,south america,0.38,7067.35,2022-11-11,2023-07-14,Summer,Afternoon,Discount,1229,1
PROD_D13LC8,TRANS_PNKY71,4,33.28,Clothing,17,asia,0.64,7578.18,2021-12-08,2023-09-26,Summer,Afternoon,Discount,1567,1
PROD_WDUHO8,TRANS_9008RJ,15,39.68,Sports,81,asia,0.31,6356.68,2020-09-24,2023-06-30,Spring,Evening,Email Campaign,2007,1
PROD_M4T8TF,TRANS_ISMGG3,3,161.96,Electronics,42,europe,0.16,907.84,2020-06-13,2023-02-20,Winter,Afternoon,Loyalty Program,2110,0
PROD_U6HNX3,TRANS_BZN8TB,4,106.8,Sports,5,asia,0.88,9747.63,2022-06-30,2023-03-26,Spring,Morning,Email Campaign,1363,1
PROD_SQFTRQ,TRANS_IDNLOD,18,182.99,Home,14,north america,0.07,7311.45,2020-01-13,2023-07-28,Spring,Evening,Loyalty Program,2262,1
PROD_SQL0RN,TRANS_UMFAT6,14,158.81,Clothing,64,europe,0.55,3945.5,2022-01-29,2023-01-30,Summer,Afternoon,Discount,1515,0
PROD_YB99KB,TRANS_8313XL,19,136.77,Electronics,25,europe,0.01,6314.72,2022-05-11,2023-04-20,Spring,Afternoon,Discount,1413,1
PROD_9WXERA,TRANS_0XPYU6,10,30.08,Home,69,asia,0.21,5130.44,2022-02-19,2023-11-07,Spring,Evening,Email Campaign,1494,1
PROD_KE3Z5W,TRANS_X7PA4Y,12,190.22,Clothing,61,europe,0.69,3841.64,2020-10-17,2023-11-23,Summer,Afternoon,Discount,1984,0
PROD_JCB70U,TRANS_K5B7KP,11,107.8,Sports,64,south america,0.25,3280.34,2021-05-04,2023-09-30,Fall,Morning,Loyalty Program,1785,0
PROD_NQHYKN,TRANS_3AXCGC,18,34.6,Home,29,asia,0.05,3585.95,2022-04-15,2023-09-30,Fall,Morning,Loyalty Program,1439,0
PROD_LCGYAD,TRANS_Y8NWIC,15,194.9,Clothing,79,south america,0.02,5078.76,2022-10-11,2023-07-13,Spring,Morning,Email Campaign,1260,1
PROD_Y087VJ,TRANS_X12KZI,14,133.08,Clothing,58,south america,1.0,5974.78,2020-01-23,2023-05-02,Fall,Evening,Discount,2252,1
PROD_IQVR22,TRANS_96PPG7,6,70.49,Electronics,30,north america,0.16,1103.65,2021-03-08,2023-09-20,Fall,Evening,Email Campaign,1842,0
PROD_R7LL5R,TRANS_G7JDH9,4,191.15,Sports,28,europe,0.8,1608.35,2021-02-08,2023-07-19,Fall,Afternoon,Email Campaign,1870,0
PROD_PPTEPL,TRANS_XD7XBD,6,192.34,Clothing,77,north america,0.74,2510.08,2021-10-15,2023-08-24,Fall,Evening,Discount,1621,0
PROD_63LC2H,TRANS_BEC3S3,16,32.6,Sports,68,north america,0.43,9389.63,2020-02-09,2023-06-05,Summer,Evening,Loyalty Program,2235,1
PROD_D1VVRB,TRANS_A2Z4L9,18,41.25,Electronics,31,europe,0.56,1562.61,2021-10-22,2023-09-06,Winter,Morning,Loyalty Program,1614,0
PROD_W1CT8Q,TRANS_HE6HUE,9,178.34,Sports,18,north america,1.0,8327.55,2021-05-16,2023-10-11,Fall,Afternoon,Loyalty Program,1773,1
PROD_DK2SSB,TRANS_XUGZ1K,11,103.59,Electronics,22,europe,0.03,7888.5,2021-08-17,2023-02-13,Fall,Evening,Discount,1680,1
PROD_MB8ZWQ,TRANS_9GYLO2,4,140.78,Electronics,21,south america,0.37,2202.68,2020-08-11,2023-11-06,Winter,Morning,Email Campaign,2051,0
PROD_FKT6HU,TRANS_1RBAPB,17,198.5,Electronics,74,south america,0.89,578.15,2021-05-13,2023-06-25,Summer,Evening,Email Campaign,1776,0
PROD_UHUGGL,TRANS_MHZHOO,18,158.65,Home,15,europe,0.29,3641.56,2021-06-20,2023-05-14,Summer,Evening,Loyalty Program,1738,0
PROD_6UU7KE,TRANS_CXRVJP,16,45.81,Electronics,51,asia,0.58,142.97,2022-06-16,2023-08-04,Fall,Evening,Discount,1377,0
PROD_QFRFC4,TRANS_8NIW00,6,34.65,Clothing,60,north america,0.56,5130.93,2020-05-18,2023-01-20,Spring,Morning,Discount,2136,1
PROD_2ZI6XF,TRANS_8A6T1K,11,116.59,Sports,71,south america,0.37,9790.51,2021-12-16,2023-04-04,Fall,Afternoon,Discount,1559,1
PROD_07MJ5R,TRANS_AX0KKW,13,197.75,Home,19,asia,0.6,9883.88,2021-11-10,2023-12-10,Winter,Afternoon,Loyalty Program,1595,1
PROD_EPARZ4,TRANS_2D6C7H,13,178.66,Sports,39,north america,0.64,8545.62,2022-09-03,2023-03-23,Summer,Morning,Discount,1298,1
PROD_O65MHO,TRANS_6KEQ2O,2,94.38,Home,85,north america,0.2,1257.79,2021-01-30,2023-08-07,Spring,Morning,Discount,1879,0
PROD_G7D97Y,TRANS_9H0PXY,4,26.79,Home,76,north america,0.61,5884.76,2022-08-14,2023-07-24,Fall,Evening,Email Campaign,1318,1
PROD_7F2OC9,TRANS_FJMOV0,1,54.98,Home,9,europe,0.83,4550.55,2021-03-02,2023-02-22,Spring,Afternoon,Discount,1848,0
PROD_95GMUC,TRANS_BUQP9X,5,183.47,Sports,16,south america,0.8,8614.55,2022-04-09,2023-06-04,Fall,Morning,Loyalty Program,1445,1
PROD_C2V8V0,TRANS_6QH32C,14,93.97,Home,45,asia,0.38,5935.07,2022-11-28,2023-10-07,Summer,Morning,Email Campaign,1212,1
PROD_TR3FL2,TRANS_I3UZZU,5,118.45,Electronics,31,north america,0.14,1773.6,2022-09-16,2023-02-13,Winter,Afternoon,Discount,1285,0
PROD_GE1URF,TRANS_HRDYVU,6,198.98,Home,47,asia,0.24,2705.63,2020-02-14,2023-10-23,Spring,Afternoon,Discount,2230,0
PROD_FR48VI,TRANS_EOBBO8,8,20.1,Home,30,south america,0.03,8600.55,2020-09-04,2023-04-21,Fall,Morning,Discount,2027,1
PROD_F9PO6R,TRANS_NKK7TY,1,72.5,Electronics,39,asia,0.65,3204.54,2021-06-28,2023-12-02,Summer,Evening,Email Campaign,1730,0
PROD_QLMKLZ,TRANS_ASGT3I,16,53.1,Electronics,38,europe,0.65,125.65,2020-04-15,2023-07-25,Summer,Afternoon,Email Campaign,2169,0
PROD_PIT537,TRANS_C516UO,10,22.16,Clothing,9,north america,0.01,7100.81,2022-02-14,2023-02-17,Spring,Morning,Loyalty Program,1499,1
PROD_BA4K6U,TRANS_1HZXQ0,6,173.19,Electronics,20,south america,0.38,8796.17,2021-05-30,2023-09-24,Summer,Morning,Loyalty Program,1759,1
PROD_G51VT5,TRANS_WDUH75,16,47.91,Clothing,60,south america,0.15,6866.29,2022-06-01,2023-06-30,Summer,Afternoon,Email Campaign,1392,1
PROD_O7JBQ2,TRANS_AK9HUH,8,149.47,Clothing,19,north america,0.18,9794.77,2021-12-30,2023-08-14,Spring,Morning,Discount,1545,1
PROD_SWDYDM,TRANS_TG2PAE,13,140.6,Sports,84,south america,0.13,2939.98,2022-12-15,2023-04-18,Winter,Afternoon,Email Campaign,1195,0
PROD_9R46YE,TRANS_S44WDH,7,116.84,Home,22,south america,0.84,8775.27,2020-04-12,2023-07-26,Winter,Afternoon,Discount,2172,1
PROD_490IO6,TRANS_XOFTMT,2,139.11,Home,25,south america,0.49,7226.36,2020-07-29,2023-03-12,Fall,Morning,Email Campaign,2064,1
PROD_26EIGN,TRANS_913OL3,15,73.79,Home,26,asia,0.61,8462.15,2020-04-04,2023-11-10,Summer,Evening,Loyalty Program,2180,1
PROD_LFJQIH,TRANS_8I3PKL,17,168.46,Home,85,north america,0.41,8823.9,2021-09-15,2023-07-27,Summer,Evening,Discount,1651,1
PROD_19XEKH,TRANS_8HKXXQ,18,92.29,Clothing,24,asia,0.24,4371.5,2021-08-31,2023-01-21,Summer,Evening,Loyalty Program,1666,0
PROD_K9EOUS,TRANS_UPGFJ5,10,135.92,Sports,42,europe,0.47,7170.79,2020-05-23,2023-01-22,Winter,Evening,Email Campaign,2131,1
PROD_85DQN3,TRANS_P18WWO,11,73.62,Sports,52,asia,0.43,5379.15,2020-12-09,2023-08-10,Summer,Morning,Discount,1931,1
PROD_7GFZ35,TRANS_DY98YI,1,142.93,Sports,12,europe,0.3,9255.56,2022-06-29,2023-08-15,Winter,Afternoon,Loyalty Program,1364,1
PROD_2T6O6H,TRANS_P8L3B8,11,197.85,Home,49,north america,0.56,1428.53,2020-07-22,2023-06-05,Fall,Morning,Discount,2071,0
PROD_DPHA1P,TRANS_MJEBBJ,1,121.09,Sports,12,europe,0.29,4325.2,2020-07-04,2023-05-30,Spring,Evening,Email Campaign,2089,0
PROD_DLR6OQ,TRANS_OXZJND,14,171.25,Sports,88,asia,0.22,7827.69,2022-09-06,2023-10-02,Winter,Morning,Email Campaign,1295,1
PROD_W0462J,TRANS_NFA9IW,8,43.03,Clothing,18,south america,0.62,4569.12,2022-10-12,2023-09-14,Winter,Afternoon,Loyalty Program,1259,0
PROD_B136E3,TRANS_RBZTFY,19,121.69,Home,73,europe,0.07,3465.35,2020-03-07,2023-08-01,Fall,Morning,Email Campaign,2208,0
PROD_OTGAT3,TRANS_3WUXSL,16,112.86,Electronics,80,north america,0.41,6325.37,2020-04-16,2023-09-10,Fall,Afternoon,Loyalty Program,2168,1
PROD_Y9SXIP,TRANS_M0AG91,10,31.87,Clothing,18,south america,0.4,7452.73,2021-12-19,2023-07-22,Spring,Morning,Loyalty Program,1556,1
PROD_LM3LD9,TRANS_OKQOMN,12,38.6,Home,79,asia,0.56,4240.99,2020-06-15,2023-10-17,Winter,Evening,Discount,2108,0
PROD_9O09N2,TRANS_OXRK20,17,96.81,Electronics,75,asia,0.99,1198.61,2022-09-24,2023-06-02,Winter,Evening,Discount,1277,0
PROD_320ZDC,TRANS_LO4UMK,2,135.16,Clothing,65,north america,0.33,8913.35,2020-09-03,2023-12-28,Fall,Morning,Discount,2028,1
PROD_W2U3FC,TRANS_DTMWEV,9,36.85,Electronics,68,asia,0.51,5932.19,2020-08-22,2023-01-06,Spring,Morning,Email Campaign,2040,1
PROD_CVV50I,TRANS_FNT03D,8,140.31,Clothing,19,asia,0.98,9045.61,2020-06-14,2023-11-20,Summer,Afternoon,Email Campaign,2109,1
PROD_8QALO7,TRANS_MWIAE8,1,102.27,Clothing,38,south america,0.56,1646.84,2021-03-05,2023-01-01,Winter,Evening,Discount,1845,0
PROD_2DJTTC,TRANS_5XR4HM,5,127.66,Clothing,36,asia,0.64,4712.13,2022-04-06,2023-09-06,Spring,Afternoon,Discount,1448,0
PROD_EFZ5GM,TRANS_SRNS56,15,138.68,Clothing,55,asia,0.45,3561.64,2021-02-26,2023-03-28,Summer,Evening,Discount,1852,0
PROD_I5JI80,TRANS_UKQ53W,16,164.92,Electronics,84,asia,0.24,8013.13,2020-04-16,2023-12-28,Summer,Evening,Loyalty Program,2168,1
PROD_VSIZPG,TRANS_ZESP6V,10,170.54,Clothing,20,europe,0.39,1794.73,2022-05-12,2023-11-22,Winter,Morning,Email Campaign,1412,0
PROD_GYFXNF,TRANS_KYV77F,3,51.47,Electronics,58,europe,0.84,777.07,2021-04-29,2023-11-09,Spring,Evening,Email Campaign,1790,0
PROD_RDRBL8,TRANS_FOAHVJ,8,197.85,Sports,38,south america,0.61,325.3,2022-06-14,2023-02-26,Spring,Evening,Email Campaign,1379,0
PROD_3I19MQ,TRANS_0A2FWO,11,104.3,Electronics,20,south america,0.64,8068.04,2020-03-10,2023-01-11,Spring,Afternoon,Email Campaign,2205,1
PROD_VGE65Z,TRANS_8LDDYE,10,103.97,Home,82,asia,0.88,9933.03,2020-01-06,2023-10-07,Fall,Evening,Email Campaign,2269,1
PROD_B7PKCY,TRANS_1M14IT,19,169.47,Clothing,34,north america,0.93,7396.62,2022-03-05,2023-08-20,Spring,Evening,Loyalty Program,1480,1
PROD_HMT9YE,TRANS_EJUN6C,6,65.82,Sports,23,asia,0.61,9710.32,2021-01-21,2023-07-20,Fall,Afternoon,Discount,1888,1
PROD_X3YWQA,TRANS_JHOHWR,3,61.29,Sports,75,south america,0.15,5257.3,2020-11-08,2023-08-25,Spring,Morning,Loyalty Program,1962,1
PROD_OCWZ0S,TRANS_HBGK3Q,4,84.71,Electronics,5,asia,0.48,5097.35,2022-11-27,2023-10-02,Summer,Afternoon,Discount,1213,1
PROD_QE6F94,TRANS_FJJZK2,3,185.01,Electronics,79,south america,0.65,9389.34,2021-01-06,2023-05-24,Fall,Evening,Discount,1903,1
PROD_012AUV,TRANS_A3WS78,5,184.58,Home,43,south america,0.7,1060.13,2022-12-05,2023-03-04,Winter,Evening,Discount,1205,0
PROD_CFGD3N,TRANS_G333GN,3,107.41,Clothing,72,europe,0.49,7293.76,2021-02-09,2023-09-05,Fall,Morning,Loyalty Program,1869,1
PROD_FC9TOB,TRANS_K2U0ZX,17,149.55,Sports,69,asia,0.99,3810.85,2022-09-28,2023-11-01,Summer,Morning,Discount,1273,0
PROD_BRDKXW,TRANS_F5WWMI,18,100.79,Electronics,76,europe,0.38,2150.29,2022-08-30,2023-12-13,Spring,Afternoon,Loyalty Program,1302,0
PROD_9WP9MO,TRANS_4CS3HQ,16,192.08,Sports,13,north america,0.2,5835.06,2020-12-07,2023-03-16,Fall,Morning,Loyalty Program,1933,1
PROD_4ZGQM2,TRANS_FI6PBH,2,174.55,Sports,70,europe,0.5,6874.05,2021-12-14,2023-08-03,Winter,Evening,Loyalty Program,1561,1
PROD_QXKIAP,TRANS_BE7YYA,7,45.19,Sports,50,europe,0.99,9120.75,2020-03-03,2023-04-07,Spring,Morning,Discount,2212,1
PROD_NXGZNG,TRANS_FAIMRW,13,79.11,Sports,15,south america,0.48,4216.04,2020-11-22,2023-09-04,Summer,Morning,Email Campaign,1948,0
PROD_4LBOFG,TRANS_WVSUG2,5,67.58,Clothing,84,north america,0.0,4078.32,2020-02-13,2023-10-20,Fall,Afternoon,Loyalty Program,2231,0
PROD_GBNA2N,TRANS_FHM4KY,14,122.98,Sports,67,europe,0.76,9454.07,2020-07-20,2023-02-27,Summer,Evening,Discount,2073,1
PROD_EMA3DC,TRANS_7FZ56B,11,186.93,Sports,20,north america,0.38,331.86,2022-08-20,2023-07-14,Winter,Morning,Loyalty Program,1312,0
PROD_8MMET4,TRANS_DXYXQ8,18,65.14,Electronics,8,asia,0.85,5526.26,2020-01-10,2023-10-31,Winter,Morning,Email Campaign,2265,1
PROD_3U4W0M,TRANS_404KES,15,147.24,Home,36,asia,0.36,3727.17,2020-10-05,2023-09-27,Spring,Afternoon,Loyalty Program,1996,0
PROD_PVXOMZ,TRANS_F71E0M,5,139.8,Sports,22,europe,0.22,428.38,2021-04-03,2023-03-25,Summer,Evening,Email Campaign,1816,0
PROD_NJ6SCU,TRANS_W3IDIU,13,192.68,Clothing,7,north america,0.3,9021.58,2021-10-20,2023-01-02,Fall,Evening,Loyalty Program,1616,1
PROD_56TBNX,TRANS_9KC3RQ,12,180.32,Home,21,north america,0.52,7908.83,2020-04-26,2023-09-04,Winter,Evening,Loyalty Program,2158,1
PROD_MHDMIK,TRANS_9AOTXV,3,186.53,Clothing,83,south america,0.91,509.0,2020-07-08,2023-06-17,Winter,Afternoon,Email Campaign,2085,0
PROD_2AAWU7,TRANS_XTD36X,1,73.17,Clothing,72,south america,0.56,1764.42,2022-11-18,2023-02-12,Summer,Morning,Loyalty Program,1222,0
PROD_RQ3N19,TRANS_1KES11,14,97.0,Clothing,10,asia,0.33,7269.96,2021-06-08,2023-03-04,Fall,Morning,Loyalty Program,1750,1
PROD_0T03HO,TRANS_ZS7XLR,7,186.92,Clothing,31,north america,0.48,3774.94,2020-10-29,2023-11-24,Fall,Evening,Discount,1972,0
PROD_95I8N5,TRANS_1WW0EW,8,78.78,Home,9,north america,0.94,9298.36,2021-04-02,2023-10-06,Spring,Morning,Loyalty Program,1817,1
PROD_N506JY,TRANS_ODKWA4,10,66.05,Clothing,82,north america,0.7,9041.15,2020-01-03,2023-07-26,Fall,Evening,Email Campaign,2272,1
PROD_CSZRS4,TRANS_YHCUQ1,19,69.57,Clothing,35,south america,0.61,6749.19,2020-05-22,2023-06-13,Spring,Afternoon,Loyalty Program,2132,1
PROD_PQNBYE,TRANS_IALC9N,6,110.41,Home,19,north america,0.57,8178.04,2021-08-23,2023-08-12,Summer,Morning,Discount,1674,1
PROD_4U7I5X,TRANS_3UQY3L,14,114.08,Electronics,27,south america,0.96,1827.66,2021-03-29,2023-10-27,Summer,Morning,Email Campaign,1821,0
PROD_3WYJUT,TRANS_CPJ7D9,1,53.93,Clothing,5,south america,0.52,9059.84,2021-12-17,2023-10-10,Spring,Morning,Loyalty Program,1558,1
PROD_CFJQDF,TRANS_E5E6GX,8,65.54,Clothing,25,europe,0.58,9669.1,2022-12-11,2023-04-18,Winter,Evening,Email Campaign,1199,1
PROD_MBW0HM,TRANS_RQ68FE,12,93.58,Electronics,24,europe,0.21,1851.74,2022-02-05,2023-12-30,Spring,Evening,Email Campaign,1508,0
PROD_O8DI1U,TRANS_5TB4QV,18,84.08,Electronics,78,south america,0.74,2419.27,2022-11-18,2023-02-14,Fall,Afternoon,Discount,1222,0
PROD_IS4PIV,TRANS_D57M3Z,2,132.56,Electronics,38,asia,0.94,9865.56,2020-12-10,2023-05-05,Fall,Morning,Email Campaign,1930,1
PROD_0D3OLT,TRANS_8DRW48,8,101.9,Electronics,36,europe,0.44,3612.41,2020-06-19,2023-09-19,Summer,Afternoon,Email Campaign,2104,0
PROD_Y7HC6A,TRANS_FVIN8V,1,178.13,Clothing,22,europe,0.87,9468.55,2021-08-24,2023-08-04,Spring,Morning,Discount,1673,1
PROD_LDSD4G,TRANS_SALEOD,3,92.17,Home,80,north america,0.49,6067.92,2020-11-10,2023-08-05,Fall,Morning,Loyalty Program,1960,1
PROD_Y0RIT5,TRANS_0I4EJ3,2,191.16,Home,69,asia,0.13,2109.65,2020-07-07,2023-05-03,Winter,Morning,Discount,2086,0
PROD_6GDOLN,TRANS_IDO4XJ,4,111.45,Home,83,asia,0.84,2002.77,2021-06-04,2023-02-04,Summer,Morning,Discount,1754,0
PROD_YSNUSL,TRANS_URZT72,5,182.24,Sports,69,asia,0.9,6948.9,2021-06-27,2023-02-19,Winter,Morning,Loyalty Program,1731,1
PROD_IVDSEL,TRANS_QEEQDV,19,36.89,Electronics,45,south america,0.46,5230.98,2020-09-06,2023-03-09,Fall,Evening,Discount,2025,1
PROD_1N1K8V,TRANS_O071ZZ,7,112.09,Sports,36,asia,0.04,3310.0,2021-04-07,2023-08-21,Winter,Evening,Email Campaign,1812,0
PROD_TV3GWX,TRANS_UE61A2,12,91.65,Sports,22,asia,0.47,1919.45,2022-12-23,2023-07-25,Winter,Afternoon,Discount,1187,0
PROD_7MJ8UQ,TRANS_DK42PF,10,148.33,Electronics,72,north america,0.5,9415.33,2022-06-27,2023-10-07,Fall,Afternoon,Loyalty Program,1366,1
PROD_NUL03N,TRANS_NN1IWB,17,129.59,Sports,52,asia,0.75,4811.63,2021-10-17,2023-11-25,Spring,Evening,Discount,1619,0
PROD_7MD2A5,TRANS_M7HUAL,6,156.25,Home,15,asia,0.83,4419.31,2022-05-25,2023-03-19,Spring,Afternoon,Discount,1399,0
PROD_H8UGT7,TRANS_PX12Y0,15,57.69,Home,23,south america,0.44,8159.2,2022-02-12,2023-12-01,Spring,Evening,Discount,1501,1
PROD_C4CE98,TRANS_1QAIVK,19,138.34,Clothing,9,asia,0.16,2451.77,2022-12-07,2023-01-19,Summer,Evening,Email Campaign,1203,0
PROD_N53C4X,TRANS_703GV0,10,41.8,Electronics,58,europe,0.41,9019.17,2020-01-01,2023-04-26,Spring,Morning,Email Campaign,2274,1
PROD_5DZ5F5,TRANS_G8WAOY,2,70.73,Clothing,10,asia,0.92,7762.34,2020-07-26,2023-07-16,Fall,Afternoon,Loyalty Program,2067,1
PROD_WZEH0G,TRANS_9IQ3U3,11,149.33,Clothing,61,asia,0.87,2543.98,2020-06-19,2023-06-25,Winter,Evening,Loyalty Program,2104,0
PROD_Z6NAT2,TRANS_8VLM8U,8,38.53,Electronics,16,asia,0.97,6997.28,2022-03-25,2023-06-05,Spring,Evening,Email Campaign,1460,1
PROD_QJFP9V,TRANS_ZHGTS0,10,172.99,Clothing,30,south america,0.71,2516.13,2021-12-30,2023-01-25,Winter,Morning,Discount,1545,0
PROD_XZLENW,TRANS_3DUDNM,18,131.67,Sports,21,north america,0.57,5858.42,2020-11-14,2023-02-06,Spring,Morning,Email Campaign,1956,1
PROD_0SL3V9,TRANS_ADQ3QQ,6,23.15,Electronics,89,north america,0.65,3005.71,2020-01-07,2023-12-23,Fall,Afternoon,Email Campaign,2268,0
PROD_D8UBLG,TRANS_FGV30L,2,47.77,Home,85,europe,0.18,2091.65,2022-10-11,2023-08-30,Summer,Morning,Email Campaign,1260,0
PROD_DHN71C,TRANS_IOAFSO,15,73.5,Electronics,23,asia,0.53,9920.15,2021-04-04,2023-03-15,Winter,Evening,Discount,1815,1
PROD_2N7691,TRANS_CO597K,12,101.46,Home,53,north america,0.89,1672.11,2021-07-22,2023-04-28,Spring,Morning,Email Campaign,1706,0
PROD_PDTYSV,TRANS_FSH86O,19,82.1,Sports,27,south america,0.67,2723.81,2022-12-08,2023-12-11,Summer,Afternoon,Loyalty Program,1202,0
